FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,POL_DEGREE,AOLP,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS,Q_PHOTON_NOISE,U_PHOTON_NOISE
VDATA20220128A_00000831_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:36.042,10:05:43.958,10:05:28.127,00:05:36.051,00:05:43.966,00:05:28.135,59607.42055,59607.420637,59607.420463,VTMP00000831,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.55,2000.0,NS_IR,-0.12,1.688,53.75133,302.35104,36.24867,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,1,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.01499,183.005,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.6448,+37:16:55.28,ADI,-127.248,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:52,2,VMPA00016975,iXon Ultra 897 - VAMPIRES 2.0,300.0,45.0,HWP(NIR),45,7.49,91.51091307273506,91.47192019753707,91.49141333268088,12.8914133326809,2,128.5,128.5,0.97479464076094,0.22310403031713,-0.22310403031713,0.97479464076094,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283208333333,37.283208333333,0.0,master_dark_em300_00010ms_cam2.fits,median,142.0,128.0,733.0,116634.63912277092,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,73.7763487481591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000832_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:08.706,10:06:16.632,10:06:00.780,00:06:08.713,00:06:16.639,00:06:00.786,59607.420926,59607.421019,59607.420833,VTMP00000832,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.58,2000.0,NS_IR,-0.12,1.693,53.85957,302.34708,36.14043,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.5,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.22802,183.21604,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.58091,+37:16:55.28,ADI,-127.331,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:06:21,1,VMPA00016977,iXon Ultra 897 - VAMPIRES 1.0,300.0,22.5,HWP(NIR),45,7.49,91.42803479202354,91.38641349625968,91.40722040400507,12.80722040400509,2,128.5,128.5,0.97512142705996,0.22167138400917,-0.22167138400917,0.97512142705996,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283216666667,37.283216666667,0.0,master_dark_em300_00010ms_cam1.fits,median,140.0,129.0,494.0,76745.03587229138,"(0.00508118435876867, 0.0)",0.0007224727020773,-0.2252698034730191,0.0,0.0,0,0,0.0,0.0,59.84509070521744,0.0003451232123327,0.0003537716519512,391794.7866771798,135.2174400637346,283.0610381904844,135.2174400637346,0.0,0.0
VDATA20220128A_00000833_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:08.706,10:06:16.632,10:06:00.780,00:06:08.713,00:06:16.639,00:06:00.786,59607.420926,59607.421019,59607.420833,VTMP00000833,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.58,2000.0,NS_IR,-0.12,1.693,53.85957,302.34708,36.14043,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.5,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.22802,183.21604,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.58091,+37:16:55.28,ADI,-127.331,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:06:21,2,VMPA00016977,iXon Ultra 897 - VAMPIRES 1.0,300.0,22.5,HWP(NIR),45,7.49,91.42803479202354,91.38641349625968,91.40722040400507,12.80722040400509,2,128.5,128.5,0.97512142705996,0.22167138400917,-0.22167138400917,0.97512142705996,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283216666667,37.283216666667,0.0,master_dark_em300_00010ms_cam1.fits,median,140.0,129.0,463.0,75022.59016803766,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,59.16970585401693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000834_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:08.706,10:06:16.632,10:06:00.780,00:06:08.713,00:06:16.639,00:06:00.786,59607.420926,59607.421019,59607.420833,VTMP00000834,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.58,2000.0,NS_IR,-0.12,1.693,53.85957,302.34708,36.14043,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.5,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.22802,183.21604,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.58091,+37:16:55.28,ADI,-127.331,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:06:25,1,VMPA00016979,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,7.49,91.42803479202354,91.38641349625968,91.40722040400507,12.80722040400509,2,128.5,128.5,0.97512142705996,0.22167138400917,-0.22167138400917,0.97512142705996,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283216666667,37.283216666667,0.0,master_dark_em300_00010ms_cam2.fits,median,143.0,128.0,735.0,120733.272651457,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,75.061436368864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000835_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:08.706,10:06:16.632,10:06:00.780,00:06:08.713,00:06:16.639,00:06:00.786,59607.420926,59607.421019,59607.420833,VTMP00000835,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.58,2000.0,NS_IR,-0.12,1.693,53.85957,302.34708,36.14043,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.5,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.22802,183.21604,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.58091,+37:16:55.28,ADI,-127.331,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:06:25,2,VMPA00016979,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,7.49,91.42803479202354,91.38641349625968,91.40722040400507,12.80722040400509,2,128.5,128.5,0.97512142705996,0.22167138400917,-0.22167138400917,0.97512142705996,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283216666667,37.283216666667,0.0,master_dark_em300_00010ms_cam2.fits,median,142.0,128.0,707.0,119293.88798539375,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,74.61265238058523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000836_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:44.999,10:06:52.928,10:06:37.070,00:06:45.006,00:06:52.935,00:06:37.076,59607.4213485,59607.421435,59607.421262,VTMP00000836,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.52,37:16:59.33,2000.0,NS_IR,-0.12,1.698,53.98075,302.3428,36.01925,Nasmyth-IR,OFF,IR,26.5,621.7,271.05,5.4,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.48399,183.48398,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.52637,+37:16:55.28,ADI,-127.428,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:06:58,1,VMPA00016981,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,7.49,91.33204769253112,91.29339839457371,91.31271984034876,12.71271984034875,2,128.5,128.5,0.9754857133688,0.22006277062092,-0.22006277062092,0.9754857133688,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.273,37.283147222222,37.283147222222,0.0,master_dark_em300_00010ms_cam1.fits,median,141.0,129.0,583.0,90960.1108895162,"(0.02075984493095634, 0.0)",0.0087930587745068,-0.2282352395339902,0.0,0.0,0,0,0.0,0.0,65.15216823938779,0.0003178280888264,0.0003259884458193,462014.6961551708,146.83557149072405,4062.522377978356,146.83557149072405,0.0,0.0
VDATA20220128A_00000837_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:44.999,10:06:52.928,10:06:37.070,00:06:45.006,00:06:52.935,00:06:37.076,59607.4213485,59607.421435,59607.421262,VTMP00000837,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.52,37:16:59.33,2000.0,NS_IR,-0.12,1.698,53.98075,302.3428,36.01925,Nasmyth-IR,OFF,IR,26.5,621.7,271.05,5.4,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.48399,183.48398,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.52637,+37:16:55.28,ADI,-127.428,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:06:58,2,VMPA00016981,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,7.49,91.33204769253112,91.29339839457371,91.31271984034876,12.71271984034875,2,128.5,128.5,0.9754857133688,0.22006277062092,-0.22006277062092,0.9754857133688,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.273,37.283147222222,37.283147222222,0.0,master_dark_em300_00010ms_cam1.fits,median,141.0,128.0,562.0,87323.21976546964,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,63.83638035902728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000838_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:44.999,10:06:52.928,10:06:37.070,00:06:45.006,00:06:52.935,00:06:37.076,59607.4213485,59607.421435,59607.421262,VTMP00000838,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.52,37:16:59.33,2000.0,NS_IR,-0.12,1.698,53.98075,302.3428,36.01925,Nasmyth-IR,OFF,IR,26.5,621.7,271.05,5.4,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.48399,183.48398,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.52637,+37:16:55.28,ADI,-127.428,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:07:02,1,VMPA00016983,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,7.49,91.33204769253112,91.29339839457371,91.31271984034876,12.71271984034875,2,128.5,128.5,0.9754857133688,0.22006277062092,-0.22006277062092,0.9754857133688,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.273,37.283147222222,37.283147222222,0.0,master_dark_em300_00010ms_cam2.fits,median,143.0,127.0,881.0,141652.86712312658,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,81.30477770938901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000839_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:06:44.999,10:06:52.928,10:06:37.070,00:06:45.006,00:06:52.935,00:06:37.076,59607.4213485,59607.421435,59607.421262,VTMP00000839,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.52,37:16:59.33,2000.0,NS_IR,-0.12,1.698,53.98075,302.3428,36.01925,Nasmyth-IR,OFF,IR,26.5,621.7,271.05,5.4,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.48399,183.48398,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.52637,+37:16:55.28,ADI,-127.428,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:07:02,2,VMPA00016983,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,7.49,91.33204769253112,91.29339839457371,91.31271984034876,12.71271984034875,2,128.5,128.5,0.9754857133688,0.22006277062092,-0.22006277062092,0.9754857133688,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.273,37.283147222222,37.283147222222,0.0,master_dark_em300_00010ms_cam2.fits,median,141.0,128.0,853.0,142078.49837705836,0,0.0,0.0,0.02136317881943945,-0.0040352930362147505,0,0,0.0217409521217325,-5.348288936620633,81.42683644228404,0.0,0.0,0.0,0.0,0.0,0.0,0.00025149534646158725,0.00023458725761317683
VDATA20220128A_00000840_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:07:21.919,10:07:29.838,10:07:13.999,00:07:21.925,00:07:29.845,00:07:14.005,59607.42177650001,59607.421863,59607.42169,VTMP00000840,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.47,2000.0,NS_IR,-0.12,1.703,54.10331,302.33886,35.89669,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.4,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.73798,183.72998,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.46749,+37:16:55.28,ADI,-127.524,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:07:34,1,VMPA00016985,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,7.49,91.23648881070946,91.19790254548386,91.21719250665112,12.61719250665114,2,128.5,128.5,0.97585126066754,0.21843607086188,-0.21843607086188,0.97585126066754,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283186111111,37.283186111111,0.0,master_dark_em300_00010ms_cam1.fits,median,139.0,128.0,569.0,87600.59829334277,"(0.05499710711175776, 0.0)",0.0271175283081373,-0.2344803348162659,0.0,0.0,0,0,0.0,0.0,63.93768685470988,0.0003253578795255,0.0003340596570164,441167.3406758454,143.48452375919445,11963.36784940293,143.48452375919445,0.0,0.0
VDATA20220128A_00000841_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:07:21.919,10:07:29.838,10:07:13.999,00:07:21.925,00:07:29.845,00:07:14.005,59607.42177650001,59607.421863,59607.42169,VTMP00000841,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.47,2000.0,NS_IR,-0.12,1.703,54.10331,302.33886,35.89669,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.4,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.73798,183.72998,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.46749,+37:16:55.28,ADI,-127.524,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:07:34,2,VMPA00016985,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,7.49,91.23648881070946,91.19790254548386,91.21719250665112,12.61719250665114,2,128.5,128.5,0.97585126066754,0.21843607086188,-0.21843607086188,0.97585126066754,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283186111111,37.283186111111,0.0,master_dark_em300_00010ms_cam1.fits,median,140.0,129.0,554.0,81260.539168743,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,61.58050317504984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000842_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:07:21.919,10:07:29.838,10:07:13.999,00:07:21.925,00:07:29.845,00:07:14.005,59607.42177650001,59607.421863,59607.42169,VTMP00000842,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.47,2000.0,NS_IR,-0.12,1.703,54.10331,302.33886,35.89669,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.4,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.73798,183.72998,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.46749,+37:16:55.28,ADI,-127.524,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:07:37,1,VMPA00016987,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,7.49,91.23648881070946,91.19790254548386,91.21719250665112,12.61719250665114,2,128.5,128.5,0.97585126066754,0.21843607086188,-0.21843607086188,0.97585126066754,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283186111111,37.283186111111,0.0,master_dark_em300_00010ms_cam2.fits,median,142.0,128.0,837.0,133341.44724447824,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,78.88346262563512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000843_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:07:21.919,10:07:29.838,10:07:13.999,00:07:21.925,00:07:29.845,00:07:14.005,59607.42177650001,59607.421863,59607.42169,VTMP00000843,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.47,2000.0,NS_IR,-0.12,1.703,54.10331,302.33886,35.89669,Nasmyth-IR,OFF,IR,26.4,621.7,271.15,5.4,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.73798,183.72998,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.46749,+37:16:55.28,ADI,-127.524,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:07:37,2,VMPA00016987,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,7.49,91.23648881070946,91.19790254548386,91.21719250665112,12.61719250665114,2,128.5,128.5,0.97585126066754,0.21843607086188,-0.21843607086188,0.97585126066754,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283186111111,37.283186111111,0.0,master_dark_em300_00010ms_cam2.fits,median,142.0,128.0,870.0,138964.7559692814,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80.5296325023876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
